TRINITY_DN4755_c10_g1_i2,XM_044319786.1,81.250,48,9,0,167,214,8244,8197,0.007,47.3
TRINITY_DN4755_c10_g1_i2,XR_006394827.1,75.401,187,46,0,26,212,2473,2287,2.09e-28,131
TRINITY_DN4755_c10_g1_i2,XM_015904359.1,76.796,181,37,3,33,209,535,356,7.29e-28,129
TRINITY_DN4755_c10_g1_i2,XM_029346925.2,76.796,181,37,3,33,209,438,259,7.29e-28,129
TRINITY_DN4755_c10_g1_i2,XM_044322911.1,76.667,180,37,3,57,235,3114,3289,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_044322911.1,78.182,55,12,0,160,214,3116,3062,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345468.2,76.667,180,37,3,57,235,3063,3238,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345468.2,78.182,55,12,0,160,214,3065,3011,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345467.2,76.667,180,37,3,57,235,3114,3289,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345467.2,78.182,55,12,0,160,214,3116,3062,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345469.2,76.667,180,37,3,57,235,3012,3187,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345469.2,78.182,55,12,0,160,214,3014,2960,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345466.2,76.667,180,37,3,57,235,3624,3799,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345466.2,78.182,55,12,0,160,214,3626,3572,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_044322910.1,76.667,180,37,3,57,235,2909,3084,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_044322910.1,78.182,55,12,0,160,214,2911,2857,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345464.2,76.667,180,37,3,57,235,2989,3164,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345464.2,78.182,55,12,0,160,214,2991,2937,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345465.2,76.667,180,37,3,57,235,3625,3800,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345465.2,78.182,55,12,0,160,214,3627,3573,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345463.2,76.667,180,37,3,57,235,3027,3202,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345463.2,78.182,55,12,0,160,214,3029,2975,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345459.2,76.667,180,37,3,57,235,3216,3391,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345459.2,78.182,55,12,0,160,214,3218,3164,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345462.2,76.667,180,37,3,57,235,3146,3321,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345462.2,78.182,55,12,0,160,214,3148,3094,0.007,46.4
TRINITY_DN4755_c10_g1_i2,XM_029345460.2,76.667,180,37,3,57,235,3149,3324,2.54e-27,127
TRINITY_DN4755_c10_g1_i2,XM_029345460.2,78.182,55,12,0,160,214,3151,3097,0.007,46.4
TRINITY_DN4755_c10_g1_i2,KM101115.1,75.691,181,43,1,34,214,584,405,8.88e-27,125
TRINITY_DN4755_c10_g1_i2,XM_015917356.1,75.281,178,44,0,25,202,800,623,3.10e-26,123
TRINITY_DN4755_c10_g1_i2,XM_029332768.2,73.399,203,54,0,12,214,5473,5675,3.10e-26,123
TRINITY_DN4755_c10_g1_i2,XM_015925165.1,77.358,159,34,1,26,184,318,474,1.08e-25,123
TRINITY_DN4755_c10_g1_i2,XM_015925164.1,77.358,159,34,1,26,184,318,474,1.08e-25,123
TRINITY_DN4755_c10_g1_i2,XM_015925163.1,77.358,159,34,1,26,184,318,474,1.08e-25,123
TRINITY_DN4755_c10_g1_i2,KM101116.1,75.138,181,44,1,34,214,584,405,3.78e-25,121
TRINITY_DN4755_c10_g1_i2,XM_044324947.1,73.232,198,53,0,15,212,2743,2940,1.32e-24,119
TRINITY_DN4755_c10_g1_i2,XM_015892451.1,74.731,186,45,2,25,210,2143,1960,4.60e-24,117
TRINITY_DN4755_c10_g1_i2,XM_029348334.2,79.699,133,26,1,81,213,1,132,1.61e-23,115
TRINITY_DN4755_c10_g1_i2,XM_029339845.2,72.727,198,54,0,15,212,2738,2935,1.61e-23,114
TRINITY_DN4755_c10_g1_i2,XR_003825066.2,76.471,153,36,0,25,177,187,35,1.61e-23,114
TRINITY_DN4755_c10_g1_i2,XM_044312701.1,73.822,191,48,2,26,214,495,685,5.60e-23,113
TRINITY_DN4755_c10_g1_i2,XM_015907580.1,71.875,224,60,3,7,228,2339,2117,6.83e-22,110
TRINITY_DN4755_c10_g1_i2,XM_029330057.2,74.176,182,35,4,34,214,1696,1866,6.83e-22,110
TRINITY_DN4755_c10_g1_i2,XM_015912282.1,73.196,194,50,2,25,217,3563,3371,6.83e-22,109
TRINITY_DN4755_c10_g1_i2,XM_015912282.1,80.000,65,13,0,57,121,3075,3139,1.08e-06,59.9
TRINITY_DN4755_c10_g1_i2,XM_015912281.1,73.196,194,50,2,25,217,3569,3377,6.83e-22,109
TRINITY_DN4755_c10_g1_i2,XM_015912281.1,80.000,65,13,0,57,121,3081,3145,1.08e-06,59.9
TRINITY_DN4755_c10_g1_i2,XM_029338076.2,76.761,142,33,0,25,166,3148,3289,2.38e-21,108
TRINITY_DN4755_c10_g1_i2,XM_029338075.2,76.761,142,33,0,25,166,3274,3415,2.38e-21,108
TRINITY_DN4755_c10_g1_i2,XM_044320007.1,74.545,165,30,3,11,175,2533,2685,8.32e-21,106
TRINITY_DN4755_c10_g1_i2,XM_029338869.2,73.057,193,47,3,27,214,283,475,8.32e-21,105
TRINITY_DN4755_c10_g1_i2,XM_044324898.1,71.220,205,38,4,25,228,3453,3269,8.32e-21,105
TRINITY_DN4755_c10_g1_i2,XM_015913190.1,73.256,172,46,0,25,196,257,86,2.90e-20,104
TRINITY_DN4755_c10_g1_i2,XM_015913190.1,81.132,53,9,1,167,219,239,290,0.002,48.2
TRINITY_DN4755_c10_g1_i2,XM_029339950.2,72.021,193,51,1,25,214,761,569,2.90e-20,104
TRINITY_DN4755_c10_g1_i2,XM_029339949.2,72.021,193,51,1,25,214,761,569,2.90e-20,104
TRINITY_DN4755_c10_g1_i2,XM_015894796.1,75.887,141,34,0,28,168,141,1,1.01e-19,102
TRINITY_DN4755_c10_g1_i2,XM_015901866.1,71.782,202,49,3,15,212,1245,1442,1.01e-19,102
TRINITY_DN4755_c10_g1_i2,XM_044320127.1,73.939,165,31,3,11,175,2557,2709,1.01e-19,102
TRINITY_DN4755_c10_g1_i2,XM_015918331.1,72.105,190,42,3,25,214,4073,3895,3.54e-19,101
TRINITY_DN4755_c10_g1_i2,XM_029329398.2,72.308,195,48,3,25,213,4113,3919,3.54e-19,101
TRINITY_DN4755_c10_g1_i2,XM_015895205.1,73.913,161,30,3,11,171,2563,2711,1.23e-18,99.6
TRINITY_DN4755_c10_g1_i2,XR_001564367.1,73.620,163,35,2,26,180,1519,1357,1.23e-18,99.6
TRINITY_DN4755_c10_g1_i2,XM_029332139.2,76.259,139,32,1,76,213,1,139,1.23e-18,99.6
TRINITY_DN4755_c10_g1_i2,XM_029331518.2,78.512,121,24,1,32,152,1422,1540,1.23e-18,99.6
TRINITY_DN4755_c10_g1_i2,XM_029344174.2,72.043,186,49,2,25,210,2680,2862,1.50e-17,96.0
TRINITY_DN4755_c10_g1_i2,XM_029344173.2,72.043,186,49,2,25,210,2985,3167,1.50e-17,96.0
TRINITY_DN4755_c10_g1_i2,XM_015920207.1,75.342,146,34,2,7,151,2792,2936,1.50e-17,95.1
TRINITY_DN4755_c10_g1_i2,XM_015915074.1,70.732,205,56,2,11,214,3436,3637,1.50e-17,95.1
TRINITY_DN4755_c10_g1_i2,XM_015901937.1,70.984,193,53,1,25,214,754,562,1.50e-17,95.1
TRINITY_DN4708_c0_g1_i3,XR_006391626.1,81.967,61,11,0,1,61,906,966,1.68e-07,61.7
TRINITY_DN4708_c0_g1_i3,OU974084.1,96.154,26,1,0,148,173,11998152,11998177,0.045,43.7
TRINITY_DN4708_c0_g1_i3,OU974081.1,86.111,36,5,0,138,173,6374537,6374572,0.045,43.7
TRINITY_DN3810_c1_g1_i12,XM_044323522.1,81.132,265,44,1,93,357,632,890,2.48e-65,254
TRINITY_DN3810_c1_g1_i12,XM_044323522.1,88.043,92,11,0,372,463,1498,1589,4.49e-24,117
TRINITY_DN3810_c1_g1_i12,XM_029332025.2,81.132,265,44,1,93,357,819,1077,2.48e-65,254
TRINITY_DN3810_c1_g1_i12,XM_029332025.2,88.043,92,11,0,372,463,1685,1776,4.49e-24,117
TRINITY_DN3810_c1_g1_i12,XM_015922215.1,80.000,265,47,1,93,357,819,1077,1.56e-61,241
TRINITY_DN3810_c1_g1_i12,XM_015922215.1,88.043,92,11,0,372,463,1685,1776,4.49e-24,117
TRINITY_DN3810_c1_g1_i12,XM_027186298.1,75.849,265,64,0,93,357,677,941,2.48e-46,190
TRINITY_DN3810_c1_g1_i12,XM_027186298.1,81.522,92,17,0,372,463,1549,1640,6.24e-16,90.6
TRINITY_DN3810_c1_g1_i12,XM_022931534.1,75.849,265,64,0,93,357,708,972,2.48e-46,190
TRINITY_DN3810_c1_g1_i12,XM_022931534.1,83.696,92,15,0,372,463,1580,1671,1.20e-18,99.6
TRINITY_DN3810_c1_g1_i12,XM_022931533.1,75.849,265,64,0,93,357,709,973,2.48e-46,190
TRINITY_DN3810_c1_g1_i12,XM_022931533.1,83.696,92,15,0,372,463,1662,1753,1.20e-18,99.6
TRINITY_DN3810_c1_g1_i12,XM_020753550.1,75.373,268,60,1,90,357,389,650,3.02e-45,187
TRINITY_DN3810_c1_g1_i12,XM_021061596.2,71.004,269,67,5,93,357,866,1127,3.02e-26,123
TRINITY_DN3810_c1_g1_i12,XM_032363022.1,70.677,266,73,3,93,357,696,957,3.68e-25,120
TRINITY_DN3810_c1_g1_i12,XM_032363022.1,79.518,83,17,0,372,454,1565,1647,4.79e-11,74.3
TRINITY_DN3810_c1_g1_i12,XM_032363021.1,70.677,266,73,3,93,357,717,978,3.68e-25,120
TRINITY_DN3810_c1_g1_i12,XM_032363021.1,79.518,83,17,0,372,454,1586,1668,4.79e-11,74.3
TRINITY_DN3810_c1_g1_i12,XM_032363020.1,70.677,266,73,3,93,357,717,978,3.68e-25,120
TRINITY_DN3810_c1_g1_i12,XM_032363020.1,79.518,83,17,0,372,454,1586,1668,4.79e-11,74.3
TRINITY_DN3810_c1_g1_i12,XM_031704522.1,70.787,267,71,5,93,357,704,965,1.57e-23,114
TRINITY_DN3810_c1_g1_i12,XM_032363023.1,69.549,266,70,4,93,357,717,972,2.32e-21,107
TRINITY_DN3810_c1_g1_i12,XM_032363023.1,79.518,83,17,0,372,454,1580,1662,4.79e-11,74.3
TRINITY_DN3810_c1_g1_i12,XM_004209443.2,78.378,74,15,1,380,452,4,77,1.06e-06,59.0
TRINITY_DN3810_c1_g1_i12,OU974083.1,88.235,34,4,0,25,58,7395579,7395546,0.023,44.6
TRINITY_DN436_c1_g1_i4,XM_044324889.1,76.364,220,44,4,83,298,3239,3024,1.07e-34,152
TRINITY_DN436_c1_g1_i4,XM_044324889.1,80.233,86,17,0,322,407,2789,2704,1.93e-12,79.7
TRINITY_DN436_c1_g1_i4,XM_020765041.1,76.214,206,28,5,13,200,2125,1923,4.54e-33,148
TRINITY_DN436_c1_g1_i4,XM_020765041.1,75.159,157,18,4,13,150,2003,2157,1.14e-21,109
TRINITY_DN436_c1_g1_i4,XM_020765041.1,75.676,111,16,1,296,406,1911,1812,4.54e-14,85.1
TRINITY_DN436_c1_g1_i4,XM_022929788.1,80.117,171,26,6,13,180,3156,2991,8.21e-30,136
TRINITY_DN436_c1_g1_i4,XM_022929788.1,81.295,139,19,5,15,150,3053,3187,2.20e-24,118
TRINITY_DN436_c1_g1_i4,XM_020765155.1,87.619,105,9,3,65,165,149,45,1.81e-25,122
TRINITY_DN436_c1_g1_i4,XM_020765155.1,83.099,71,10,1,57,127,238,306,2.87e-10,72.5
TRINITY_DN436_c1_g1_i4,XM_020765155.1,86.957,46,5,1,13,57,93,138,7.69e-05,53.6
TRINITY_DN436_c1_g1_i4,XM_020765155.1,86.364,44,5,1,14,56,298,255,0.001,50.0
TRINITY_DN436_c1_g1_i4,XM_020765328.1,73.786,206,28,7,13,200,2629,2432,6.31e-25,121
TRINITY_DN436_c1_g1_i4,XM_020765328.1,82.143,84,15,0,322,405,2405,2322,4.54e-14,85.1
TRINITY_DN436_c1_g1_i4,XM_020765328.1,83.562,73,7,2,80,150,2592,2661,8.21e-11,74.3
TRINITY_DN436_c1_g1_i4,XM_015904133.1,80.795,151,19,7,57,200,3858,4005,6.31e-25,120
TRINITY_DN436_c1_g1_i4,XM_015904133.1,80.000,85,17,0,322,406,4032,4116,6.74e-12,77.9
TRINITY_DN436_c1_g1_i4,XM_015894203.1,84.615,104,11,2,197,297,928,1029,3.27e-22,112
TRINITY_DN436_c1_g1_i4,XM_015894203.1,79.412,102,10,1,296,397,1495,1585,2.51e-17,96.0
TRINITY_DN436_c1_g1_i4,XM_015894203.1,84.091,88,10,2,65,150,1332,1417,3.06e-16,91.5
TRINITY_DN436_c1_g1_i4,XM_015894203.1,86.957,46,5,1,13,57,1385,1340,7.69e-05,53.6
TRINITY_DN436_c1_g1_i4,XR_001565771.1,81.513,119,18,2,142,257,848,965,3.27e-22,111
TRINITY_DN436_c1_g1_i4,XR_001565771.1,79.070,86,7,3,66,149,837,761,2.87e-10,71.6
TRINITY_DN436_c1_g1_i4,XR_001565771.1,92.105,38,2,1,22,58,794,831,2.68e-04,52.7
TRINITY_DN436_c1_g1_i4,XM_022953836.1,85.437,103,10,3,57,156,1014,914,1.14e-21,110
TRINITY_DN436_c1_g1_i4,XM_022953836.1,73.214,168,16,6,17,166,957,1113,5.91e-19,100
TRINITY_DN436_c1_g1_i4,XM_022936779.1,73.096,197,32,6,14,192,2895,2702,1.14e-21,109
TRINITY_DN436_c1_g1_i4,XM_022936779.1,80.519,77,15,0,331,407,2666,2590,2.87e-10,72.5
TRINITY_DN436_c1_g1_i4,XM_022925924.1,74.317,183,28,6,15,180,3089,2909,1.14e-21,109
TRINITY_DN436_c1_g1_i4,XM_022925924.1,81.522,92,14,2,51,141,3023,3112,4.54e-14,84.2
TRINITY_DN436_c1_g1_i4,XM_020767852.1,87.912,91,8,2,63,150,57,147,1.14e-21,109
TRINITY_DN436_c1_g1_i4,XM_020767852.1,86.957,46,5,1,13,57,115,70,7.69e-05,53.6
TRINITY_DN436_c1_g1_i4,XM_020753439.1,90.909,77,7,0,331,407,5037,4961,3.98e-21,108
TRINITY_DN436_c1_g1_i4,XM_020753439.1,85.227,88,9,2,65,150,5053,5138,2.51e-17,96.0
TRINITY_DN436_c1_g1_i4,XM_020753439.1,85.106,47,6,1,13,58,5106,5060,0.001,50.9
TRINITY_DN436_c1_g1_i4,XM_020753439.1,93.103,29,2,0,106,134,5009,5037,0.040,44.6
TRINITY_DN436_c1_g1_i4,XM_020757060.1,89.024,82,9,0,331,412,1472,1553,3.98e-21,108
TRINITY_DN436_c1_g1_i4,XM_020757060.1,76.119,134,24,4,70,200,1308,1436,3.73e-15,87.8
TRINITY_DN436_c1_g1_i4,XM_020757060.1,77.966,59,11,1,102,158,1304,1246,0.011,46.4
TRINITY_DN436_c1_g1_i4,XM_029351329.2,80.672,119,22,1,614,732,2578,2695,3.98e-21,108
TRINITY_DN436_c1_g1_i4,XM_020754176.1,87.209,86,11,0,322,407,1459,1374,1.39e-20,106
TRINITY_DN436_c1_g1_i4,XM_020747332.1,87.209,86,11,0,322,407,5024,4939,1.39e-20,106
TRINITY_DN436_c1_g1_i4,XM_020747332.1,93.333,30,2,0,105,134,4986,5015,0.011,46.4
TRINITY_DN436_c1_g1_i4,XM_020747331.1,87.209,86,11,0,322,407,5144,5059,1.39e-20,106
TRINITY_DN436_c1_g1_i4,XM_020747331.1,93.333,30,2,0,105,134,5106,5135,0.011,46.4
TRINITY_DN436_c1_g1_i4,XM_020747330.1,87.209,86,11,0,322,407,4895,4810,1.39e-20,106
TRINITY_DN436_c1_g1_i4,XM_020747330.1,93.333,30,2,0,105,134,4857,4886,0.011,46.4
TRINITY_DN436_c1_g1_i4,XM_020747329.1,87.209,86,11,0,322,407,6261,6176,1.39e-20,106
TRINITY_DN436_c1_g1_i4,XM_020747329.1,93.333,30,2,0,105,134,6223,6252,0.011,46.4
TRINITY_DN436_c1_g1_i4,XM_020755331.1,78.632,117,14,1,295,411,8,113,4.85e-20,104
TRINITY_DN436_c1_g1_i4,XM_020755330.1,78.632,117,14,1,295,411,8,113,4.85e-20,104
TRINITY_DN436_c1_g1_i4,XM_020746528.1,85.556,90,13,0,321,410,37,126,4.85e-20,104
TRINITY_DN436_c1_g1_i4,XM_022931198.1,73.810,168,22,5,13,163,2145,2307,1.69e-19,103
TRINITY_DN436_c1_g1_i4,XM_022931198.1,71.970,132,14,4,13,127,2263,2138,2.35e-11,75.2
TRINITY_DN436_c1_g1_i4,XM_022951939.1,82.243,107,16,2,60,164,1526,1421,1.69e-19,102
TRINITY_DN436_c1_g1_i4,XM_022944022.1,74.468,188,27,9,31,201,2061,2244,1.69e-19,102
TRINITY_DN436_c1_g1_i4,XM_022944022.1,87.500,40,5,0,351,390,2290,2329,0.001,50.9
TRINITY_DN436_c1_g1_i4,XM_022944022.1,70.755,106,10,5,14,102,2162,2061,0.003,49.1
TRINITY_DN436_c1_g1_i4,XM_020750922.1,84.694,98,9,3,60,156,251,159,1.69e-19,102
TRINITY_DN436_c1_g1_i4,XM_020750922.1,83.696,92,11,3,103,192,291,380,1.07e-15,89.7
TRINITY_DN436_c1_g1_i4,XM_020750922.1,85.417,48,5,2,13,58,192,239,0.003,49.1
TRINITY_DN436_c1_g1_i4,XM_022952765.1,73.711,194,38,7,13,203,453,636,5.91e-19,101
TRINITY_DN436_c1_g1_i4,XM_022952765.1,78.512,121,15,8,13,130,555,443,2.35e-11,76.1
TRINITY_DN436_c1_g1_i4,XM_044316039.1,87.209,86,7,2,67,150,102,185,5.91e-19,101
TRINITY_DN436_c1_g1_i4,XM_044316039.1,92.308,39,3,0,13,51,153,115,6.31e-06,58.1
TRINITY_DN436_c1_g1_i4,XM_044316038.1,87.209,86,7,2,67,150,102,185,5.91e-19,101
TRINITY_DN436_c1_g1_i4,XM_044316038.1,92.308,39,3,0,13,51,153,115,6.31e-06,58.1
TRINITY_DN436_c1_g1_i4,XM_015900439.1,81.132,106,17,1,195,297,934,1039,5.91e-19,100
TRINITY_DN436_c1_g1_i4,XM_027184347.1,82.524,103,15,2,65,165,4310,4411,2.06e-18,99.6
TRINITY_DN436_c1_g1_i4,XM_027184347.1,76.577,111,14,2,296,406,4458,4556,1.30e-14,86.0
TRINITY_DN436_c1_g1_i4,XM_020759298.1,83.333,102,12,3,48,147,2413,2315,2.06e-18,99.6
TRINITY_DN436_c1_g1_i4,XM_020759298.1,89.362,47,4,1,13,58,2343,2389,1.81e-06,59.9
TRINITY_DN436_c1_g1_i4,XM_020759297.1,83.333,102,12,3,48,147,2067,1969,2.06e-18,99.6
TRINITY_DN436_c1_g1_i4,XM_020759297.1,89.362,47,4,1,13,58,1997,2043,1.81e-06,59.9
TRINITY_DN436_c1_g1_i4,XM_020759296.1,83.333,102,12,3,48,147,2066,1968,2.06e-18,99.6
TRINITY_DN436_c1_g1_i4,XM_020759296.1,89.362,47,4,1,13,58,1996,2042,1.81e-06,59.9
TRINITY_DN436_c1_g1_i4,XM_020759278.1,83.333,102,12,3,48,147,1581,1483,2.06e-18,99.6
TRINITY_DN436_c1_g1_i4,XM_020759278.1,89.362,47,4,1,13,58,1511,1557,1.81e-06,59.9
TRINITY_DN436_c1_g1_i4,XM_022938627.1,71.144,201,37,5,13,192,871,1071,2.06e-18,98.7
TRINITY_DN436_c1_g1_i4,XM_022938627.1,83.721,86,10,2,67,150,922,839,3.73e-15,87.8
TRINITY_DN436_c1_g1_i4,XM_022938627.1,76.316,76,18,0,332,407,1103,1178,6.31e-06,57.2
TRINITY_DN436_c1_g1_i4,XR_002297634.1,85.714,84,12,0,331,414,2581,2498,2.06e-18,98.7
TRINITY_DN436_c1_g1_i4,XR_002297633.1,85.714,84,12,0,331,414,2736,2653,2.06e-18,98.7
TRINITY_DN436_c1_g1_i4,XR_002298200.1,86.420,81,11,0,322,402,968,1048,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_020769722.1,92.424,66,5,0,322,387,2343,2278,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_020756081.1,84.884,86,13,0,322,407,581,496,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_015893130.1,84.884,86,13,0,322,407,159,244,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_015893129.1,84.884,86,13,0,322,407,155,240,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_015893128.1,84.884,86,13,0,322,407,155,240,7.20e-18,97.8
TRINITY_DN436_c1_g1_i4,XM_022936761.1,71.839,174,27,4,13,165,4640,4812,2.51e-17,96.0
TRINITY_DN436_c1_g1_i4,XM_022936761.1,85.057,87,9,2,66,150,4692,4608,8.77e-17,94.2
TRINITY_DN436_c1_g1_i4,XM_022936761.1,83.929,56,9,0,332,387,4858,4913,5.18e-07,61.7
TRINITY_DN436_c1_g1_i4,XR_002694768.1,83.333,96,13,2,57,150,873,779,2.51e-17,96.0
TRINITY_DN436_c1_g1_i4,XR_002694768.1,89.744,39,4,0,13,51,811,849,7.69e-05,53.6
TRINITY_DN436_c1_g1_i4,XM_020766330.1,83.146,89,15,0,323,411,23,111,8.77e-17,94.2
TRINITY_DN436_c1_g1_i4,XM_020759277.1,85.057,87,9,2,65,149,1568,1484,8.77e-17,94.2
TRINITY_DN436_c1_g1_i4,XM_020759277.1,87.234,47,5,1,13,58,1515,1561,2.20e-05,55.4
