name	term	lev	seq	value
"microtubule organizing center part"	GO:0044450	2	Cluster161871	0.0831646294819993
"microtubule organizing center part"	GO:0044450	2	Cluster9379	-0.351263346225361
"microtubule organizing center part"	GO:0044450	2	Cluster86824	0.49393743445014
"microtubule organizing center part"	GO:0044450	2	Cluster401119	-0.36456188266809
"U2-type spliceosomal complex"	GO:0005684	5	Cluster30547	0.38130192473077
"U2-type spliceosomal complex"	GO:0005684	5	Cluster6224	-0.0729120264177555
"U2-type spliceosomal complex"	GO:0005684	5	Cluster13721	-0.357824130283743
"U2-type spliceosomal complex"	GO:0005684	5	Cluster106377	-0.316404293415434
"U2-type spliceosomal complex"	GO:0005684	5	Cluster84330	0.315672605560142
"U2-type spliceosomal complex"	GO:0005684	5	Cluster9579	-0.337808251228242
"U2-type spliceosomal complex"	GO:0005684	5	Cluster19189	-0.0801321219226824
"U2-type spliceosomal complex"	GO:0005684	5	Cluster7185	-0.103792968060285
"U2-type spliceosomal complex"	GO:0005684	5	Cluster16506	0.324456971124298
"U2-type spliceosomal complex"	GO:0005684	5	Cluster6433	-0.0364818001738993
"U2-type spliceosomal complex"	GO:0005684	5	Cluster129719	0.398006124221421
"U2-type spliceosomal complex"	GO:0005684	5	Cluster100358	0.205765367964448
"U2-type spliceosomal complex"	GO:0005684	5	Cluster44658	0.317802492243015
"U2-type spliceosomal complex"	GO:0005684	5	Cluster6146	-0.530576738490923
"U2-type spliceosomal complex"	GO:0005684	5	Cluster16920	-0.0430372091716531
"U2-type spliceosomal complex"	GO:0005684	5	Cluster3072	-0.537326764994035
"U2-type spliceosomal complex"	GO:0005684	5	Cluster6412	0.81897181064803
"U2-type spliceosomal complex"	GO:0005684	5	Cluster70007	0.119468659727863
"U2-type spliceosomal complex"	GO:0005684	5	Cluster28764	0.175758541760117
"U2-type spliceosomal complex"	GO:0005684	5	Cluster90710	-0.417668087061919
"U2-type spliceosomal complex"	GO:0005684	5	Cluster54174	-0.476097534882428
"U2-type spliceosomal complex"	GO:0005684	5	Cluster3154	0.171941096288888
"U2-type spliceosomal complex"	GO:0005684	5	Cluster58948	0.0088019348717049
"U2-type spliceosomal complex"	GO:0005684	5	Cluster21602	-0.267391995611716
"U2-type spliceosomal complex"	GO:0005684	5	Cluster30624	-0.206621161080727
"U2-type spliceosomal complex"	GO:0005684	5	Cluster11577	-0.468399273922888
"U2-type spliceosomal complex"	GO:0005684	5	Cluster23032	-0.223074535598144
"U2-type spliceosomal complex"	GO:0005684	5	Cluster11810	-0.0791066291408429
"U2-type spliceosomal complex"	GO:0005684	5	Cluster856	-0.644276948450751
"U2-type spliceosomal complex"	GO:0005684	5	Cluster50458	-0.489577041936963
"midbody"	GO:0030496	2	Cluster5414	-0.479163419630887
"midbody"	GO:0030496	2	Cluster12722	0.57440170229421
"midbody"	GO:0030496	2	Cluster243	-0.379450234571219
"midbody"	GO:0030496	2	Cluster8216	-0.277494364297416
"midbody"	GO:0030496	2	Cluster44106	0.20058491283991
"midbody"	GO:0030496	2	Cluster6338	-0.0793615223465888
"midbody"	GO:0030496	2	Cluster14655	0.406386382520165
"midbody"	GO:0030496	2	Cluster41185	-0.60305975121711
"midbody"	GO:0030496	2	Cluster9706	-0.0288411831570706
"midbody"	GO:0030496	2	Cluster8954	-0.734115084640579
"midbody"	GO:0030496	2	Cluster21254	-0.492181668642563
"midbody"	GO:0030496	2	Cluster323170	-0.0984998123746296
"midbody"	GO:0030496	2	Cluster22584	0.499143378359875
"midbody"	GO:0030496	2	Cluster122961	-0.302445786701725
"midbody"	GO:0030496	2	Cluster50540	0.412894901061218
"midbody"	GO:0030496	2	Cluster41759	0.170244982736506
"midbody"	GO:0030496	2	Cluster37671	-0.431763914803858
"midbody"	GO:0030496	2	Cluster21081	0.0315590040875968
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster52756	0.657665016581839
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster67870	-0.306074444021827
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster40316	0.38163668511586
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster37137	-0.05012547796876
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster105594	0.0505640080041923
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster14830	0.256975862686739
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster59455	0.119943552846604
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster22117	0.795932878691246
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster19765	0.478176869845508
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster81364	-0.244963956090632
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster83689	-0.131506693050218
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster43064	0.0259620280174624
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster9343	-0.282931279728197
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster130	0.086111028253957
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster12752	-0.629448699694868
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster40418	0.459452354156932
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster32099	0.417763896268016
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster32571	0.349296068263436
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster381561	-0.332234427070445
"cytosolic small ribosomal subunit"	GO:0022627	2	Cluster18951	-0.0222196756040442
"ubiquitin ligase complex"	GO:0000151	2	Cluster15684	-0.56807389047039
"ubiquitin ligase complex"	GO:0000151	2	Cluster9392	0.295131256778335
"ubiquitin ligase complex"	GO:0000151	2	Cluster11483	0.0463154885363546
"ubiquitin ligase complex"	GO:0000151	2	Cluster42714	-0.385842596868582
"ubiquitin ligase complex"	GO:0000151	2	Cluster150980	0.170230074835467
"ubiquitin ligase complex"	GO:0000151	2	Cluster29589	0.276735628244372
"ubiquitin ligase complex"	GO:0000151	2	Cluster37449	-0.266188059288088
"ubiquitin ligase complex"	GO:0000151	2	Cluster21771	0.230413319400871
"ubiquitin ligase complex"	GO:0000151	2	Cluster4120	-0.37348084305851
"ubiquitin ligase complex"	GO:0000151	2	Cluster7721	-0.300052864344503
"ubiquitin ligase complex"	GO:0000151	2	Cluster6471	0.0428153550251434
"ubiquitin ligase complex"	GO:0000151	2	Cluster5814	0.4491255981459
"ubiquitin ligase complex"	GO:0000151	2	Cluster24797	0.0501842550982463
"ubiquitin ligase complex"	GO:0000151	2	Cluster32242	-0.49534839080376
"ubiquitin ligase complex"	GO:0000151	2	Cluster53301	-0.304706923716142
"ubiquitin ligase complex"	GO:0000151	2	Cluster3991	-0.0682450775031478
"ubiquitin ligase complex"	GO:0000151	2	Cluster14531	0.0315635028223282
"ubiquitin ligase complex"	GO:0000151	2	Cluster33514	0.137703004291077
"ubiquitin ligase complex"	GO:0000151	2	Cluster6412	0.81897181064803
"ubiquitin ligase complex"	GO:0000151	2	Cluster45815	-0.570433861801395
"ubiquitin ligase complex"	GO:0000151	2	Cluster18045	-0.102121334253762
"ubiquitin ligase complex"	GO:0000151	2	Cluster38233	-0.163476821261034
"cell cortex"	GO:0005938	2	Cluster36748	-0.332472602114848
"cell cortex"	GO:0005938	2	Cluster150	-0.0403870577969368
"cell cortex"	GO:0005938	2	Cluster243	-0.379450234571219
"cell cortex"	GO:0005938	2	Cluster24059	0.45758746757021
"cell cortex"	GO:0005938	2	Cluster15565	0.475175524224804
"cell cortex"	GO:0005938	2	Cluster3230	-0.249975764960679
"cell cortex"	GO:0005938	2	Cluster26088	-0.333734734944216
"cell cortex"	GO:0005938	2	Cluster11193	0.165064744686507
"cell cortex"	GO:0005938	2	Cluster9186	-0.147799245707835
"cell cortex"	GO:0005938	2	Cluster11800	-0.234930029530639
"cell cortex"	GO:0005938	2	Cluster49105	0.24886749991112
"cell cortex"	GO:0005938	2	Cluster19913	0.185639773600336
"cell cortex"	GO:0005938	2	Cluster87	-0.199065295375451
"cell cortex"	GO:0005938	2	Cluster1052	0.443598565198076
"cell cortex"	GO:0005938	2	Cluster5025	-0.462140408900366
"cell cortex"	GO:0005938	2	Cluster23265	0.145820495163702
"cell cortex"	GO:0005938	2	Cluster1544	0.47748214428491
"cell cortex"	GO:0005938	2	Cluster57331	0.350852059567052
"cell cortex"	GO:0005938	2	Cluster63777	-0.0185732754985851
"cell cortex"	GO:0005938	2	Cluster961	-0.264788708499354
"cell cortex"	GO:0005938	2	Cluster10979	-0.450710603016022
"cell cortex"	GO:0005938	2	Cluster2190	-0.400647158647598
"cell cortex"	GO:0005938	2	Cluster90244	-0.571745254924786
"cell cortex part"	GO:0044448	4	Cluster54861	-0.363962492141489
"cell cortex part"	GO:0044448	4	Cluster18213	0.137354670167534
"cell cortex part"	GO:0044448	4	Cluster36748	-0.332472602114848
"cell cortex part"	GO:0044448	4	Cluster150	-0.0403870577969368
"cell cortex part"	GO:0044448	4	Cluster9683	-0.472516377058747
"cell cortex part"	GO:0044448	4	Cluster12537	-0.0414977423094604
"cell cortex part"	GO:0044448	4	Cluster7920	-0.412480075792467
"cell cortex part"	GO:0044448	4	Cluster3230	-0.249975764960679
"cell cortex part"	GO:0044448	4	Cluster2395	0.0621218725245991
"cell cortex part"	GO:0044448	4	Cluster8739	-0.36947217394067
"cell cortex part"	GO:0044448	4	Cluster17956	-0.14741489149689
"cell cortex part"	GO:0044448	4	Cluster6338	-0.0793615223465888
"cell cortex part"	GO:0044448	4	Cluster13741	-0.21321134714665
"cell cortex part"	GO:0044448	4	Cluster13924	-0.554069234384332
"cell cortex part"	GO:0044448	4	Cluster6571	0.403671028773038
"cell cortex part"	GO:0044448	4	Cluster11800	-0.234930029530639
"cell cortex part"	GO:0044448	4	Cluster19913	0.185639773600336
"cell cortex part"	GO:0044448	4	Cluster21254	-0.492181668642563
"cell cortex part"	GO:0044448	4	Cluster9178	-0.230949872783693
"cell cortex part"	GO:0044448	4	Cluster87	-0.199065295375451
"cell cortex part"	GO:0044448	4	Cluster1052	0.443598565198076
"cell cortex part"	GO:0044448	4	Cluster88	0.383988877190913
"cell cortex part"	GO:0044448	4	Cluster366	-0.584116879154088
"cell cortex part"	GO:0044448	4	Cluster13469	0.121696694980586
"cell cortex part"	GO:0044448	4	Cluster228812	0.518298852547055
"cell cortex part"	GO:0044448	4	Cluster1544	0.47748214428491
"cell cortex part"	GO:0044448	4	Cluster23825	0.159089418663224
"cell cortex part"	GO:0044448	4	Cluster10136	0.0171176052792332
"cell cortex part"	GO:0044448	4	Cluster105652	-0.274962909780324
"cell cortex part"	GO:0044448	4	Cluster2190	-0.400647158647598
"cilium"	GO:0005929	2	Cluster6236	0.585450043083937
"cilium"	GO:0005929	2	Cluster10253	0.429285617741772
"cilium"	GO:0005929	2	Cluster312330	-0.238693369168588
"cilium"	GO:0005929	2	Cluster4491	0.321101797401394
"cilium"	GO:0005929	2	Cluster55414	0.219337916680983
"cilium"	GO:0005929	2	Cluster27803	0.161996093598001
"cilium"	GO:0005929	2	Cluster173	0.229667797233002
"cilium"	GO:0005929	2	Cluster30879	-0.232143463649616
"cilium"	GO:0005929	2	Cluster18581	0.185459772984177
"cilium"	GO:0005929	2	Cluster3671	0.558725623892891
"cilium"	GO:0005929	2	Cluster17941	-0.041636429033877
"cilium"	GO:0005929	2	Cluster8113	0.30519164589478
"cilium"	GO:0005929	2	Cluster60417	0.0291531062585481
"cilium"	GO:0005929	2	Cluster48755	0.101941660245333
"cilium"	GO:0005929	2	Cluster6338	-0.0793615223465888
"cilium"	GO:0005929	2	Cluster25291	-0.131790171237469
"cilium"	GO:0005929	2	Cluster10604	-0.405224242423129
"cilium"	GO:0005929	2	Cluster3457	-0.299579708481346
"cilium"	GO:0005929	2	Cluster35160	0.164093224022443
"cilium"	GO:0005929	2	Cluster45198	-0.407324437015323
"cilium"	GO:0005929	2	Cluster11084	-0.0994429268539815
"cilium"	GO:0005929	2	Cluster10718	0.139835743103999
"cilium"	GO:0005929	2	Cluster169062	-0.483080158521761
"cilium"	GO:0005929	2	Cluster13159	0.0942082433195632
"cilium"	GO:0005929	2	Cluster27460	-0.150246302266223
"cilium"	GO:0005929	2	Cluster9971	-0.307488840434273
"cilium"	GO:0005929	2	Cluster16513	-0.407547905808728
"cilium"	GO:0005929	2	Cluster568	0.305454266886184
"cilium"	GO:0005929	2	Cluster26878	0.109332799950118
"cilium"	GO:0005929	2	Cluster10873	-0.301268138766523
"cilium"	GO:0005929	2	Cluster78001	0.221470704853438
"cilium"	GO:0005929	2	Cluster28230	-0.360929441612767
"cilium"	GO:0005929	2	Cluster18482	-0.34816803853398
"cilium"	GO:0005929	2	Cluster12416	0.299093639698561
"cilium"	GO:0005929	2	Cluster48691	-0.180719944194029
"cilium"	GO:0005929	2	Cluster2670	0.222674926385484
"cilium"	GO:0005929	2	Cluster7045	-0.474036873229683
"cilium"	GO:0005929	2	Cluster71073	-0.429410093224593
"cilium"	GO:0005929	2	Cluster9013	-0.306490585509366
"cilium"	GO:0005929	2	Cluster50540	0.412894901061218
"cilium"	GO:0005929	2	Cluster198811	-0.435277643285994
"cilium"	GO:0005929	2	Cluster3967	-0.360630711942442
"cilium"	GO:0005929	2	Cluster4071	-0.455484226960343
"cilium"	GO:0005929	2	Cluster17491	-0.554880767796497
"cilium"	GO:0005929	2	Cluster7264	-0.717517752892808
"cilium"	GO:0005929	2	Cluster656	-0.200115933068627
"nuclear body"	GO:0016604	4	Cluster43109	0.0208331266260065
"nuclear body"	GO:0016604	4	Cluster2282	-0.287195576833785
"nuclear body"	GO:0016604	4	Cluster13166	-0.433210930640712
"nuclear body"	GO:0016604	4	Cluster3240	-0.225247675346141
"nuclear body"	GO:0016604	4	Cluster6224	-0.0729120264177555
"nuclear body"	GO:0016604	4	Cluster314473	0.379254829745407
"nuclear body"	GO:0016604	4	Cluster10059	-0.397059248939941
"nuclear body"	GO:0016604	4	Cluster832	-0.224731771162001
"nuclear body"	GO:0016604	4	Cluster7313	-0.315560577093926
"nuclear body"	GO:0016604	4	Cluster23503	0.611000101008378
"nuclear body"	GO:0016604	4	Cluster1685	-0.458100698401298
"nuclear body"	GO:0016604	4	Cluster22264	0.387241313383496
"nuclear body"	GO:0016604	4	Cluster9429	-0.0910671143657958
"nuclear body"	GO:0016604	4	Cluster43511	0.72024034501822
"nuclear body"	GO:0016604	4	Cluster3469	-0.226955897363735
"nuclear body"	GO:0016604	4	Cluster13721	-0.357824130283743
"nuclear body"	GO:0016604	4	Cluster10060	-0.00383073400771168
"nuclear body"	GO:0016604	4	Cluster4036	-0.325714505675146
"nuclear body"	GO:0016604	4	Cluster2579	-0.114022973212394
"nuclear body"	GO:0016604	4	Cluster8939	-0.0726289127908335
"nuclear body"	GO:0016604	4	Cluster217100	0.48333595889114
"nuclear body"	GO:0016604	4	Cluster14174	0.438249963240428
"nuclear body"	GO:0016604	4	Cluster1714	-0.47449529017209
"nuclear body"	GO:0016604	4	Cluster14709	-0.272573835570336
"nuclear body"	GO:0016604	4	Cluster8327	-0.273563771221145
"nuclear body"	GO:0016604	4	Cluster19189	-0.0801321219226824
"nuclear body"	GO:0016604	4	Cluster29598	-0.592987484556673
"nuclear body"	GO:0016604	4	Cluster7185	-0.103792968060285
"nuclear body"	GO:0016604	4	Cluster8189	-0.18987021754764
"nuclear body"	GO:0016604	4	Cluster2159	0.185603873186942
"nuclear body"	GO:0016604	4	Cluster19890	0.099991109555466
"nuclear body"	GO:0016604	4	Cluster2800	-0.344844685328248
"nuclear body"	GO:0016604	4	Cluster3206	-0.722297801165747
"nuclear body"	GO:0016604	4	Cluster1004	-0.31347441694537
"nuclear body"	GO:0016604	4	Cluster27688	-0.123364902886706
"nuclear body"	GO:0016604	4	Cluster6433	-0.0364818001738993
"nuclear body"	GO:0016604	4	Cluster13541	-0.14638999493114
"nuclear body"	GO:0016604	4	Cluster75423	0.859758097751576
"nuclear body"	GO:0016604	4	Cluster19957	-0.636780284937794
"nuclear body"	GO:0016604	4	Cluster21930	0.524894073963568
"nuclear body"	GO:0016604	4	Cluster2419	-0.2482305777706
"nuclear body"	GO:0016604	4	Cluster7027	0.00567299029599664
"nuclear body"	GO:0016604	4	Cluster25353	-0.209675383047071
"nuclear body"	GO:0016604	4	Cluster100358	0.205765367964448
"nuclear body"	GO:0016604	4	Cluster12270	-0.194364163286716
"nuclear body"	GO:0016604	4	Cluster35617	-0.229723120811227
"nuclear body"	GO:0016604	4	Cluster7554	0.350018385314299
"nuclear body"	GO:0016604	4	Cluster1018	-0.644576245418016
"nuclear body"	GO:0016604	4	Cluster26123	-0.129490068698698
"nuclear body"	GO:0016604	4	Cluster9394	0.272286261044676
"nuclear body"	GO:0016604	4	Cluster2962	-0.602472837947873
"nuclear body"	GO:0016604	4	Cluster22100	-0.0530679754145783
"nuclear body"	GO:0016604	4	Cluster6146	-0.530576738490923
"nuclear body"	GO:0016604	4	Cluster47050	-0.584769415908513
"nuclear body"	GO:0016604	4	Cluster109980	-0.453388239728399
"nuclear body"	GO:0016604	4	Cluster16920	-0.0430372091716531
"nuclear body"	GO:0016604	4	Cluster3072	-0.537326764994035
"nuclear body"	GO:0016604	4	Cluster10361	-0.0606502643899488
"nuclear body"	GO:0016604	4	Cluster14708	-0.0535595754274108
"nuclear body"	GO:0016604	4	Cluster6412	0.81897181064803
"nuclear body"	GO:0016604	4	Cluster38715	-0.442072139951876
"nuclear body"	GO:0016604	4	Cluster11509	-0.179057108355583
"nuclear body"	GO:0016604	4	Cluster1720	-0.0827503950716485
"nuclear body"	GO:0016604	4	Cluster58948	0.0088019348717049
"nuclear body"	GO:0016604	4	Cluster45501	-0.123228099547962
"nuclear body"	GO:0016604	4	Cluster665	0.233127546016065
"nuclear body"	GO:0016604	4	Cluster21602	-0.267391995611716
"nuclear body"	GO:0016604	4	Cluster24999	-0.369193406337881
"nuclear body"	GO:0016604	4	Cluster34669	0.310185889790055
"nuclear body"	GO:0016604	4	Cluster32166	0.0812472606862058
"nuclear body"	GO:0016604	4	Cluster6804	-0.232992470540954
"nuclear body"	GO:0016604	4	Cluster11577	-0.468399273922888
"nuclear body"	GO:0016604	4	Cluster2047	-0.277267992986863
"nuclear body"	GO:0016604	4	Cluster7030	-0.283940583974567
"nuclear body"	GO:0016604	4	Cluster13686	0.0236562455221731
"nuclear body"	GO:0016604	4	Cluster11504	0.268052616203983
"nuclear body"	GO:0016604	4	Cluster796	0.0353834450933792
"nuclear body"	GO:0016604	4	Cluster6993	-0.244539685844037
"nuclear body"	GO:0016604	4	Cluster856	-0.644276948450751
"cytoplasmic region"	GO:0099568	2	Cluster17186	-0.330414404397632
"cytoplasmic region"	GO:0099568	2	Cluster36748	-0.332472602114848
"cytoplasmic region"	GO:0099568	2	Cluster150	-0.0403870577969368
"cytoplasmic region"	GO:0099568	2	Cluster243	-0.379450234571219
"cytoplasmic region"	GO:0099568	2	Cluster24059	0.45758746757021
"cytoplasmic region"	GO:0099568	2	Cluster15565	0.475175524224804
"cytoplasmic region"	GO:0099568	2	Cluster3230	-0.249975764960679
"cytoplasmic region"	GO:0099568	2	Cluster5299	-0.0179652638822408
"cytoplasmic region"	GO:0099568	2	Cluster26088	-0.333734734944216
"cytoplasmic region"	GO:0099568	2	Cluster3457	-0.299579708481346
"cytoplasmic region"	GO:0099568	2	Cluster11193	0.165064744686507
"cytoplasmic region"	GO:0099568	2	Cluster9186	-0.147799245707835
"cytoplasmic region"	GO:0099568	2	Cluster11800	-0.234930029530639
"cytoplasmic region"	GO:0099568	2	Cluster8954	-0.734115084640579
"cytoplasmic region"	GO:0099568	2	Cluster49105	0.24886749991112
"cytoplasmic region"	GO:0099568	2	Cluster19913	0.185639773600336
"cytoplasmic region"	GO:0099568	2	Cluster87	-0.199065295375451
"cytoplasmic region"	GO:0099568	2	Cluster1052	0.443598565198076
"cytoplasmic region"	GO:0099568	2	Cluster5025	-0.462140408900366
"cytoplasmic region"	GO:0099568	2	Cluster23265	0.145820495163702
"cytoplasmic region"	GO:0099568	2	Cluster1544	0.47748214428491
"cytoplasmic region"	GO:0099568	2	Cluster57331	0.350852059567052
"cytoplasmic region"	GO:0099568	2	Cluster16747	0.226712076912581
"cytoplasmic region"	GO:0099568	2	Cluster63777	-0.0185732754985851
"cytoplasmic region"	GO:0099568	2	Cluster8818	-0.620119117238998
"cytoplasmic region"	GO:0099568	2	Cluster33899	0.0190489808408094
"cytoplasmic region"	GO:0099568	2	Cluster961	-0.264788708499354
"cytoplasmic region"	GO:0099568	2	Cluster10979	-0.450710603016022
"cytoplasmic region"	GO:0099568	2	Cluster1278	-0.321368425697733
"cytoplasmic region"	GO:0099568	2	Cluster2190	-0.400647158647598
"cytoplasmic region"	GO:0099568	2	Cluster6993	-0.244539685844037
"cytoplasmic region"	GO:0099568	2	Cluster90244	-0.571745254924786
"sperm part"	GO:0097223	2	Cluster46945	0.116005591478329
"sperm part"	GO:0097223	2	Cluster21433	-0.197805533475068
"sperm part"	GO:0097223	2	Cluster30879	-0.232143463649616
"sperm part"	GO:0097223	2	Cluster17941	-0.041636429033877
"sperm part"	GO:0097223	2	Cluster10718	0.139835743103999
"sperm part"	GO:0097223	2	Cluster13159	0.0942082433195632
"sperm part"	GO:0097223	2	Cluster84539	-0.0698091509269432
"sperm part"	GO:0097223	2	Cluster21254	-0.492181668642563
"sperm part"	GO:0097223	2	Cluster10873	-0.301268138766523
"sperm part"	GO:0097223	2	Cluster78001	0.221470704853438
"sperm part"	GO:0097223	2	Cluster15018	-0.4994035634952
"sperm part"	GO:0097223	2	Cluster13037	-0.381932447121964
"sperm part"	GO:0097223	2	Cluster14708	-0.0535595754274108
"sperm part"	GO:0097223	2	Cluster71073	-0.429410093224593
"sperm part"	GO:0097223	2	Cluster10529	-0.632727725662447
"sperm part"	GO:0097223	2	Cluster7264	-0.717517752892808
"ciliary part"	GO:0044441	3	Cluster11430	-0.161723774885092
"ciliary part"	GO:0044441	3	Cluster6236	0.585450043083937
"ciliary part"	GO:0044441	3	Cluster10253	0.429285617741772
"ciliary part"	GO:0044441	3	Cluster17519	0.0291812210909294
"ciliary part"	GO:0044441	3	Cluster312330	-0.238693369168588
"ciliary part"	GO:0044441	3	Cluster4491	0.321101797401394
"ciliary part"	GO:0044441	3	Cluster55414	0.219337916680983
"ciliary part"	GO:0044441	3	Cluster27803	0.161996093598001
"ciliary part"	GO:0044441	3	Cluster173	0.229667797233002
"ciliary part"	GO:0044441	3	Cluster30879	-0.232143463649616
"ciliary part"	GO:0044441	3	Cluster18581	0.185459772984177
"ciliary part"	GO:0044441	3	Cluster3671	0.558725623892891
"ciliary part"	GO:0044441	3	Cluster8113	0.30519164589478
"ciliary part"	GO:0044441	3	Cluster48755	0.101941660245333
"ciliary part"	GO:0044441	3	Cluster5299	-0.0179652638822408
"ciliary part"	GO:0044441	3	Cluster10114	0.241902535605531
"ciliary part"	GO:0044441	3	Cluster6338	-0.0793615223465888
"ciliary part"	GO:0044441	3	Cluster25291	-0.131790171237469
"ciliary part"	GO:0044441	3	Cluster45680	-0.18302168935327
"ciliary part"	GO:0044441	3	Cluster10604	-0.405224242423129
"ciliary part"	GO:0044441	3	Cluster10818	0.179185582985819
"ciliary part"	GO:0044441	3	Cluster65280	-0.1805645460195
"ciliary part"	GO:0044441	3	Cluster3457	-0.299579708481346
"ciliary part"	GO:0044441	3	Cluster35160	0.164093224022443
"ciliary part"	GO:0044441	3	Cluster11084	-0.0994429268539815
"ciliary part"	GO:0044441	3	Cluster10718	0.139835743103999
"ciliary part"	GO:0044441	3	Cluster84539	-0.0698091509269432
"ciliary part"	GO:0044441	3	Cluster112293	-0.0108366943881223
"ciliary part"	GO:0044441	3	Cluster9971	-0.307488840434273
"ciliary part"	GO:0044441	3	Cluster21254	-0.492181668642563
"ciliary part"	GO:0044441	3	Cluster87	-0.199065295375451
"ciliary part"	GO:0044441	3	Cluster37219	-0.622715786213944
"ciliary part"	GO:0044441	3	Cluster16513	-0.407547905808728
"ciliary part"	GO:0044441	3	Cluster568	0.305454266886184
"ciliary part"	GO:0044441	3	Cluster10873	-0.301268138766523
"ciliary part"	GO:0044441	3	Cluster13037	-0.381932447121964
"ciliary part"	GO:0044441	3	Cluster12416	0.299093639698561
"ciliary part"	GO:0044441	3	Cluster14708	-0.0535595754274108
"ciliary part"	GO:0044441	3	Cluster2093	0.272878200694718
"ciliary part"	GO:0044441	3	Cluster7045	-0.474036873229683
"ciliary part"	GO:0044441	3	Cluster17647	-0.205341126072751
